dataset,filename,kf_ease_avg,spache_avg,kf_ease,spache_ease,plain_utterances
English_Monolingual_Grade2,32322282.cha,103.98013089851328,2.2683090210443146,"[102.53230769230771, 103.625, 103.70000000000002, 103.00500000000001, 103.04428571428575, 90.95857142857145, 111.07000000000002, 103.04428571428575, 118.17500000000001, 118.17500000000001, 102.045, 97.025, 103.04428571428575, 103.04428571428575, 97.025, 103.70000000000002, 102.045, 100.24000000000002, 113.10000000000002, 103.70000000000002, 103.04428571428575, 116.14500000000001, 102.045, 103.04428571428575, 102.045, 87.94500000000002, 90.99000000000004, 114.11500000000001, 102.045, 119.19000000000003, 100.24000000000002, 118.17500000000001, 90.95857142857145, 103.04428571428575]","[3.333538461538461, 3.1089999999999995, 3.0635555555555554, 2.5309999999999997, 3.0545714285714287, 3.0545714285714287, 2.3899999999999997, 1.8259999999999998, 1.403, 1.403, 1.6849999999999998, 3.553, 3.0545714285714287, 1.8259999999999998, 1.403, 3.0635555555555554, 3.118333333333333, 1.544, 2.1079999999999997, 2.1079999999999997, 3.0545714285714287, 1.6849999999999998, 3.118333333333333, 1.8259999999999998, 1.6849999999999998, 3.118333333333333, 1.262, 1.9669999999999999, 1.6849999999999998, 1.262, 1.544, 1.403, 3.0545714285714287, 1.8259999999999998]","['the dog and the boy are looking at the frog in the jar .', 'the dog and the boy were laying on their bed .', 'and the frog was jumping out of the jar .', 'the dog and the boy woke up and saw the jar empty .', 'the boy was looking in his shoe .', 'the boy was looking out his window .', 'and the dog was stuck with the jar on his head .', 'the dog fell out of the window .', 'the boy was mad .', 'the dog licked him .', 'the boy was calling for him .', 'the dog was sniffing .', 'the dog was trying to get bees .', 'the boy was calling in a hole .', 'the boy smelled something .', 'the dog was still trying to get the bees .', 'The dog was scratching the tree .', 'he knocked the beehive down .', 'the boy climbed the tree and looked for him .', 'the boy fell down because the owl pushed him .', 'and the bees were chasing the dog .', 'the boy ran to a rock .', ""and the owl's POSTCLITIC was chasing him ."", 'the boy was calling for the frog .', 'the boy was on a reindeer .', 'the reindeer was chasing the dog .', 'the reindeer stopped .', 'and the dog and the boy fell down .', 'they fell right into a pond .', 'the boy smiled .', 'he climbed over the log .', 'He saw two frogs .', 'he went over and saw baby frogs .', 'the boy waved goodbye to the frogs .']"
English_Monolingual_Grade2,32322284.cha,111.74475083056483,1.8268837209302324,"[97.025, 103.54, 117.16000000000003, 117.16000000000003, 117.16000000000003, 118.17500000000001, 97.025, 116.14500000000001, 116.14500000000001, 103.04428571428575, 102.045, 111.07000000000002, 116.14500000000001, 117.16000000000003, 103.00500000000001, 116.14500000000001, 103.54, 114.11500000000001, 117.16000000000003, 103.54, 117.16000000000003, 114.11500000000001, 115.13000000000002, 117.16000000000003, 100.24000000000002, 114.11500000000001, 118.17500000000001, 118.17500000000001, 116.14500000000001, 116.14500000000001, 116.14500000000001, 117.16000000000003, 119.19000000000003, 121.22000000000003, 100.24000000000002, 97.025, 116.14500000000001, 110.055, 102.045, 100.24000000000002, 115.13000000000002, 118.17500000000001, 119.19000000000003]","[3.553, 3.042, 1.544, 1.544, 1.544, 1.403, 1.403, 1.6849999999999998, 1.6849999999999998, 1.8259999999999998, 1.6849999999999998, 2.3899999999999997, 1.6849999999999998, 1.544, 2.5309999999999997, 1.6849999999999998, 1.9669999999999999, 1.9669999999999999, 1.544, 1.9669999999999999, 1.544, 1.9669999999999999, 1.8259999999999998, 1.544, 3.264, 1.9669999999999999, 1.403, 1.403, 1.6849999999999998, 1.6849999999999998, 1.6849999999999998, 1.544, 1.262, 0.98, 1.544, 1.403, 1.6849999999999998, 2.5309999999999997, 1.6849999999999998, 3.264, 1.8259999999999998, 1.403, 1.262]","[""he's POSTCLITIC watching his dog ."", 'and the dog is looking at the toad .', 'then he goes to bed .', 'and the dog gets on .', 'and the frog gets out .', 'then he wakes up .', 'and he looks over .', 'and the dog wakes up too .', 'then he lifts up a boot .', 'then the dog gets in a bottle .', 'then he looks out the window .', 'then the dog falls out when he jumps out with him .', 'and he calls for the toad .', 'he looks in a hole .', 'and a squirrel comes out when the dog gets on a tree .', 'and the boy climbs a tree .', 'and all these bees come after the dog .', 'then a owl comes out of a tree .', 'and the boy falls down .', 'and the dog runs away from the bees .', 'then a owl comes out .', 'and then the boy gets on a rock .', 'the owl gets back on a tree .', 'he gets stuck on him .', 'the deer takes him someplace .', 'and the dog tries to get him back .', 'then the boy falls .', 'and the dog does .', 'and then he falls in it .', 'and then he raised his hand .', 'and the dog gets on him .', ""then he's POSTCLITIC by a log ."", 'and he says ""/.', 'ssh .', 'then the dog looks over .', 'and he looks over .', 'then the dog finds a toad .', 'and he finds the toad where the two toads where a dog .', 'and then the boy climbs over .', ""and then there's POSTCLITIC baby frogs ."", 'then the boy picks up his frog .', 'and the dog goes .', 'and he goes .']"
English_Monolingual_Grade2,41322116.cha,100.25443197153729,2.521997012733854,"[111.07000000000002, 94.30000000000001, 113.10000000000002, 102.045, 85.13947368421054, 114.11500000000001, 117.16000000000003, 82.39000000000001, 92.965, 87.94500000000002, 102.045, 117.16000000000003, 78.87285714285717, 95.165, 102.045, 96.89142857142858, 115.13000000000002, 117.16000000000003, 87.94500000000002, 102.53230769230771, 103.70000000000002, 103.04428571428575, 97.025, 84.90000000000003, 85.13947368421054, 115.13000000000002, 100.24000000000002, 92.965, 100.24000000000002, 89.89642857142859, 103.54, 117.16000000000003, 100.24000000000002]","[2.3899999999999997, 2.1079999999999997, 2.1079999999999997, 1.6849999999999998, 3.518, 1.9669999999999999, 1.544, 4.116999999999999, 1.9669999999999999, 4.551666666666666, 1.6849999999999998, 1.544, 1.8259999999999998, 3.969, 1.6849999999999998, 4.209523809523809, 1.8259999999999998, 1.544, 4.551666666666666, 2.6719999999999997, 2.1079999999999997, 3.0545714285714287, 1.403, 3.0635555555555554, 3.9706315789473683, 1.8259999999999998, 3.264, 1.9669999999999999, 1.544, 3.427285714285714, 3.042, 1.544, 1.544]","['a boy once had a frog and loved it so much .', ""next morning he saw that the frog wasn't POSTCLITIC there ."", 'then he and his dog went to call him .', 'but the frog did not appear .', 'his dog fell out of the window by accident And cracked the little jug that the frog was in .', 'the boy got his dog and asked him ""/.', 'why did you do that ?', 'they went into the woods looking and looking .', 'they kept on calling and calling the frog .', 'the dog started chasing some bees .', 'but the boy kept on calling .', 'he called in a hole .', 'and a little tiny squirrel came out .', 'the dog kept on barking and barking at the bees .', 'the dog knocked down the beehive .', 'and the bees all went to chase the dog while the boy was on a tree looking still for his frog .', 'then the boy fell from the tree .', 'and a owl came out .', 'the bees started chasing his dog .', 'the owl flew away as the boy ran on top of a rock .', 'his dog came with his tail down very sad .', 'the owl was still looking at him .', 'he kept on calling .', 'all of a sudden a humongous deer got him .', 'the humongous deer took him to the edge of the ground and let him fall into the little lake .', 'when he fell he got all wet .', 'then he heard some ribbits .', 'he told his dog to be very quiet .', 'they jumped over the log .', 'they saw two frogs his frog and another girl frog and some baby frogs .', 'his frog let him keep a baby frog .', 'he and his dog said ""/.', 'goodbye and went back home .']"
English_Monolingual_Grade5,31331345.cha,100.45883964207498,2.659248544601486,"[84.45000000000003, 102.045, 109.04000000000002, 90.09000000000002, 78.87285714285717, 83.32000000000004, 117.16000000000003, 83.0092307692308, 116.14500000000001, 117.16000000000003, 114.11500000000001, 82.39000000000001, 90.05058823529413, 92.965, 82.39000000000001, 71.81500000000001, 97.025, 103.54, 102.045, 115.13000000000002, 95.73000000000002, 117.16000000000003, 94.565, 115.13000000000002, 92.965, 103.00500000000001, 102.53230769230771, 103.54, 116.14500000000001, 95.68818181818183, 102.045, 103.04428571428575, 100.24000000000002, 117.16000000000003, 113.10000000000002, 96.02461538461542, 116.14500000000001]","[4.100666666666667, 1.6849999999999998, 2.6719999999999997, 3.527333333333333, 3.0545714285714287, 3.264, 1.544, 3.995076923076923, 1.6849999999999998, 1.544, 1.9669999999999999, 3.042, 3.741882352941176, 3.042, 4.116999999999999, 3.042, 3.553, 3.042, 1.6849999999999998, 1.8259999999999998, 3.527333333333333, 1.544, 4.332555555555555, 1.8259999999999998, 4.116999999999999, 3.2476666666666665, 3.333538461538461, 1.9669999999999999, 1.6849999999999998, 2.3899999999999997, 1.6849999999999998, 3.0545714285714287, 1.544, 1.544, 2.1079999999999997, 2.6719999999999997, 1.6849999999999998]","[""okay it's POSTCLITIC telling the story about this kid who has a dog and a frog ."", 'and he was asleep one night .', 'and the frog he climbed out of the jar that he lived in .', 'and in the morning the dog and the little boy were trying to find him .', 'and they kept on looking and everything .', 'even the dog was looking .', 'he looked in the jar .', 'and what happened was they were looking out the window calling his name .', 'the dog fell with the jar .', 'and he broke the jar !', 'and he was a bit mad at him .', 'but he started to lick him and everything .', ""after that they went out to like the forest where the boy's POSTCLITIC trying to call his name ."", 'and the dog was like causing this trouble .', 'he was barking around trying to find him .', ""and he wasn't POSTCLITIC really trying to cause trouble ."", 'he was like looking .', 'and the boy was looking in a hole .', 'and he barked at a beehive .', 'and the bees got mad a bit .', 'and while the boy was looking in the hole he found a like a squirrel .', 'and then the hive fell .', 'and the bees started to come out while the boy was looking through a hole in the tree .', 'and he found an owl in there .', 'and then the bees started chasing the dog .', 'and he climbed up a big rock trying to call his name .', 'and he was holding on to a branch which looked like a branch .', 'but it was a reindeer or a deer .', 'and it took off with him .', 'and he threw him over this little cliff with his dog .', 'and they fell in the water .', 'and they were still searching for him .', 'behind a log they looked .', 'and they saw two frogs .', 'and one of them his frog was in there .', 'so he found his frog back and said goodbye to the other frogs .', 'and he took his frog home .']"
English_Monolingual_Grade5,31331346.cha,102.79441862824676,2.5444248511904757,"[95.68818181818183, 73.84500000000001, 111.07000000000002, 113.10000000000002, 109.04000000000002, 103.54, 113.10000000000002, 102.045, 114.11500000000001, 103.54, 116.14500000000001, 100.70750000000001, 103.965, 103.04428571428575, 103.04428571428575, 95.93928571428573, 116.14500000000001, 95.93928571428573, 116.14500000000001, 94.35000000000002, 116.14500000000001, 118.17500000000001, 75.87500000000001, 97.025, 110.055, 102.95000000000002, 97.025, 103.04428571428575, 103.04428571428575, 103.54, 87.94500000000002, 90.09000000000002]","[2.3899999999999997, 3.118333333333333, 2.3899999999999997, 2.1079999999999997, 2.6719999999999997, 1.9669999999999999, 2.1079999999999997, 1.6849999999999998, 1.9669999999999999, 1.9669999999999999, 1.6849999999999998, 3.6325, 3.377, 3.0545714285714287, 1.8259999999999998, 3.427285714285714, 1.6849999999999998, 4.041571428571428, 1.6849999999999998, 4.222999999999999, 1.6849999999999998, 1.403, 3.553, 3.553, 2.5309999999999997, 3.518, 1.403, 1.8259999999999998, 1.8259999999999998, 3.042, 3.118333333333333, 2.9539999999999997]","[""there's POSTCLITIC a small boy sitting in his bedroom with his dog ."", ""and apparently he's POSTCLITIC found a frog ."", 'when the boy sleeps the frog gets out of the jar .', 'when the boy wakes up the frog is gone .', 'the boy looks in his boots and in the jar for his frog .', 'he calls out the window for his frog .', ""and the jar got stuck on the dog's POSTCLITIC head ."", 'the dog fell out the window .', ""and the jar broke off the dog's POSTCLITIC head ."", 'the boy went outside to get the dog .', ""and dog licked the boy's POSTCLITIC face ."", ""the boy and his dog went looking for the frog and called by a bee's POSTCLITIC nest ."", ""the boy looked in a hole as the dog shook the tree which the bee's POSTCLITIC nest is on ."", 'in the hole was a small gopher .', ""and it bit the little boy's POSTCLITIC nose ."", ""After a while since the dog had shaken the tree the bee's POSTCLITIC nest fell ."", 'and all the bees came out .', 'this all happened as the boy was looking in a hole in a tree .', 'in the hole was an owl .', 'as the bees chased after the dog the young boy climbed a rock and held on to a branch and called for his frog .', 'but it was not a branch .', 'it was a deer .', 'the deer started running .', 'and the dog followed .', 'the deer dropped the boy and the dog in a small pond .', 'when the boy and the dog fell in the pond they saw a log with a hole in it .', 'the boy saw something .', 'he told his dog to be quiet .', 'and they both looked over the log .', 'he found a male and a female frog .', 'and they had little baby frogs .', 'the boy took one of the frogs home and said goodbye to the frog family .']"
English_Monolingual_Grade5,31331418.cha,102.65879201680673,2.3966741363211947,"[100.70750000000001, 94.30000000000001, 118.17500000000001, 120.20500000000001, 118.17500000000001, 117.16000000000003, 90.05058823529413, 108.025, 112.08500000000001, 102.045, 110.055, 84.45000000000003, 102.045, 59.745000000000005]","[3.0949999999999998, 3.0635555555555554, 1.403, 1.121, 1.403, 1.544, 3.741882352941176, 2.8129999999999997, 2.2489999999999997, 3.118333333333333, 2.5309999999999997, 4.100666666666667, 1.6849999999999998, 1.6849999999999998]","['once there was a boy a dog and a frog who was sitting in a bed .', 'the frog decided to get out of the bowl .', 'and the boy said ""/.', 'oh no !', 'So the boy said ""/.', ""let's POSTCLITIC look for the frog ."", 'the dog and the boy were calling to people and asking them if they saw a frog .', 'they looked in the woods in holes with the bees and in tree holes .', 'then the dog got chased by a swarm of bees .', 'and an owl attacked the boy .', 'then a deer saved the boy but then fell off a cliff .', 'but they landed in the water and was okay and found the frogs after all .', 'and then the frog had babies .', 'and they lived happily ever after .']"
English_Monolingual_Grade5,31331419.cha,102.0406305617966,2.606106354339556,"[103.965, 111.07000000000002, 103.00500000000001, 102.53230769230771, 103.04428571428575, 119.19000000000003, 115.13000000000002, 119.19000000000003, 95.955, 120.20500000000001, 90.95857142857145, 103.00500000000001, 80.49869565217392, 101.37000000000002, 103.70000000000002, 97.025, 103.70000000000002, 103.625, 90.99000000000004, 92.965, 92.965, 103.37909090909093, 83.32000000000004, 115.13000000000002, 103.54, 103.54, 78.87285714285717, 118.17500000000001, 118.17500000000001, 95.955, 102.045, 95.955, 95.165]","[3.377, 2.3899999999999997, 2.5309999999999997, 2.6719999999999997, 3.0545714285714287, 1.262, 1.8259999999999998, 1.262, 3.964333333333333, 1.121, 3.0545714285714287, 3.2476666666666665, 5.203739130434782, 2.9539999999999997, 2.1079999999999997, 1.403, 2.1079999999999997, 3.1089999999999995, 1.262, 4.116999999999999, 3.042, 3.171818181818182, 3.264, 1.8259999999999998, 3.042, 1.9669999999999999, 4.283142857142858, 1.403, 1.403, 3.2476666666666665, 1.6849999999999998, 2.5309999999999997, 3.1089999999999995]","['one day there was a kid named Matt and a dog named Ralph and a toad named Toad .', 'so then when Matt went to sleep the toad got out .', ""and when Matt woke up he couldn't POSTCLITIC find out where Toad was ."", 'so he hurried up and got his clothes on and went with Ralph .', 'and they went out looking for Toad .', 'Ralph jumped out .', 'so Matt got him and told him ""/.', ""don't POSTCLITIC do that !"", 'and then Matt went looking out in the woods for him screaming ""/.', 'toad Toad .', 'he looked in a little bitty hole .', 'and then a groundhog came up and bit him in the nose .', 'while Ralph was looking at a beehive all of a sudden the bees were chasing him while Matt was looking in a tree .', 'Matt fell down when the owl came out while Ralph was getting chased by bees .', 'so then Matt was really mad at that owl .', 'he saw little rocks .', 'so he climbed up there and looked behind them .', 'and he thought he was holding on to a branch .', ""but he wasn't POSTCLITIC ."", ""he was holding on to a deer's POSTCLITIC hooves ."", 'so the deer went chasing after the dog .', 'and the dog was trying to get Matt off the hooves .', 'then the deer stopped suddenly .', 'and then Matt fell off the hooves .', 'Matt and Ralph went flying in a pond .', 'thank goodness the pond was there they said .', ""if it wasn't POSTCLITIC we would've POSTCLITIC been hurting ."", 'so then Matt said ""/.', 'ssh Wait right here .', ""I'm POSTCLITIC gonna look over this log to see if Toad is there ."", 'so they looked over the log .', 'and there was Toad with his friend and all his little babies .', 'so then Matt took a little baby and went home .']"
English_Monolingual_Grade5,31331467.cha,105.3144686794687,2.3110735396290947,"[103.625, 114.11500000000001, 90.99000000000004, 102.53230769230771, 84.90000000000003, 103.00500000000001, 119.19000000000003, 114.11500000000001, 95.68818181818183, 116.14500000000001, 102.045, 117.16000000000003, 117.16000000000003, 95.93928571428573, 103.04428571428575, 103.54, 103.04428571428575, 117.16000000000003, 95.165, 118.17500000000001, 87.94500000000002, 115.13000000000002, 103.70000000000002, 95.73000000000002, 102.53230769230771, 103.54, 118.17500000000001]","[3.1089999999999995, 1.9669999999999999, 4.128666666666667, 2.6719999999999997, 3.0635555555555554, 2.5309999999999997, 1.262, 1.9669999999999999, 3.9536363636363636, 1.6849999999999998, 1.6849999999999998, 1.544, 1.544, 4.041571428571428, 1.8259999999999998, 1.9669999999999999, 1.8259999999999998, 1.544, 3.1089999999999995, 1.403, 1.6849999999999998, 1.8259999999999998, 3.0635555555555554, 2.9539999999999997, 2.6719999999999997, 1.9669999999999999, 1.403]","['the boy and the dog are playing with the frog .', 'the boy and the dog go to sleep .', 'the frog escapes .', 'when the boy wakes up to his surprise the frog is not there .', 'the boy searches everywhere and so does the dog .', ""the boy looks out the window and screams out the frog's POSTCLITIC name ."", 'the dog falls .', 'the boy went to pick up the dog .', 'they went to the woods and started screaming out the names .', 'the boy looked in a hole .', 'the dog looked in a beehive .', 'the boy found a skunk .', 'the dog found some bees .', ""the bees started to chase the dog while the boy's POSTCLITIC looking in a tree ."", 'the boy falls because of an owl .', 'and the dog is running from the bees .', 'the owl tries to attack the boy .', 'but the boy still screams .', 'a moose picks up the boy and carries them away .', 'the moose drops him .', 'and he falls into some water .', ""the dog jumps on the boy's POSTCLITIC head ."", 'the boy tries to stop the dog from barking .', 'the boy looks over to see what is on the other side of the log .', 'the boy sees a girl frog and a boy frog and some babies .', 'they get to keep one of the babies .', 'so they went home .']"
English_Monolingual_Grade5,31331470.cha,108.10395527549376,2.0212515262515263,"[112.08500000000001, 115.13000000000002, 114.11500000000001, 113.10000000000002, 100.24000000000002, 87.94500000000002, 118.17500000000001, 112.08500000000001, 108.025, 114.11500000000001, 116.14500000000001, 103.54, 117.16000000000003, 103.04428571428575, 114.11500000000001, 103.70000000000002, 94.30000000000001, 103.04428571428575, 119.19000000000003, 102.045, 116.14500000000001, 103.04428571428575, 94.30000000000001, 75.87500000000001, 118.17500000000001, 116.14500000000001, 114.11500000000001, 103.37909090909093, 116.14500000000001, 109.04000000000002, 87.94500000000002, 115.13000000000002, 102.045, 121.22000000000003, 119.19000000000003, 118.17500000000001, 115.13000000000002, 97.025, 102.53230769230771]","[2.2489999999999997, 1.8259999999999998, 1.9669999999999999, 2.1079999999999997, 1.544, 1.6849999999999998, 1.403, 2.2489999999999997, 2.8129999999999997, 1.9669999999999999, 1.6849999999999998, 1.9669999999999999, 1.544, 1.8259999999999998, 1.9669999999999999, 3.0635555555555554, 3.0635555555555554, 3.0545714285714287, 1.262, 1.6849999999999998, 1.6849999999999998, 3.0545714285714287, 3.0635555555555554, 3.553, 1.403, 1.6849999999999998, 1.9669999999999999, 2.3899999999999997, 1.6849999999999998, 2.6719999999999997, 1.6849999999999998, 1.8259999999999998, 1.6849999999999998, 0.98, 1.262, 1.403, 1.8259999999999998, 1.403, 2.6719999999999997]","['one day , a boy and a dog had a frog .', 'the next day he went to sleep .', 'and the frog got out of his jar .', 'the dog and the boy looked in the jar .', ""and the frog wasn't POSTCLITIC there ."", 'the boy looked everywhere he could .', 'so did the dog .', 'but the dog got the jar stuck on his face .', 'the dog fell on the ground and broke the jar off of his face .', 'and the boy got mad at the dog .', 'but the dog licked the boy .', 'the boy and the dog calling the frog .', 'and the bees heard him .', 'and they were going to their hive .', 'he found a hole and looked in it .', 'and the groundhog popped out and hit his nose .', 'and the boy covered his nose because it hurt .', 'the dog was playing with the bees .', 'the bees came .', 'the dog hit the beehive down .', 'and all the bees came out .', 'the boy was looking in the tree .', 'the bees all started to go after the dog .', 'the dog started running .', 'then a bird came .', 'the boy was on a rock .', 'and then a moose put its head up .', ""and the boy didn't POSTCLITIC know he was on a moose's POSTCLITIC head ."", 'and the moose threw the boy .', 'and the dog was there too and threw the boy and the dog .', 'and they fell into a puddle .', 'the boy and the dog were mad .', 'the boy heard something and said ""/.', 'ssh .', 'then they looked .', 'they saw two frogs .', 'they saw a girl and a boy .', 'and they saw babies .', 'the boy and the dog took a little frog and took it home .']"
English_Monolingual_Grade5,31332016.cha,103.87420941558443,2.0383402958152956,"[103.54, 118.17500000000001, 119.19000000000003, 103.04428571428575, 75.87500000000001, 114.11500000000001, 97.025, 113.10000000000002, 116.14500000000001, 115.13000000000002, 103.70000000000002, 95.165, 116.14500000000001, 97.025, 114.11500000000001, 117.16000000000003, 103.04428571428575, 103.00500000000001, 112.08500000000001, 92.965, 90.99000000000004, 117.16000000000003, 103.70000000000002, 103.70000000000002, 103.04428571428575, 97.025, 102.045, 103.37909090909093, 103.04428571428575, 97.025, 118.17500000000001, 97.025, 95.955, 103.70000000000002, 88.905, 102.045, 117.16000000000003, 66.7871428571429, 95.165, 119.19000000000003]","[1.9669999999999999, 1.403, 1.262, 1.8259999999999998, 3.553, 1.9669999999999999, 1.403, 2.1079999999999997, 1.6849999999999998, 1.8259999999999998, 2.1079999999999997, 2.2489999999999997, 1.6849999999999998, 1.403, 1.9669999999999999, 1.544, 1.8259999999999998, 2.5309999999999997, 2.2489999999999997, 3.042, 1.262, 1.544, 3.0635555555555554, 2.1079999999999997, 1.8259999999999998, 1.403, 1.6849999999999998, 3.171818181818182, 1.8259999999999998, 1.403, 1.403, 3.553, 2.5309999999999997, 2.1079999999999997, 3.2476666666666665, 1.6849999999999998, 1.544, 3.0545714285714287, 2.2489999999999997, 1.262]","['this is about a boy and a dog .', 'they catch a frog .', ""and it's POSTCLITIC night ."", 'the boy and the dog fall asleep .', ""and the window's POSTCLITIC open ."", 'and the frog jumps out of a jar .', 'and he goes outside .', 'when the boy wakes up the frog is gone .', 'and he puts on his clothes .', 'and he goes to look for him .', 'he looks out the window and calls his name .', 'The dog had a jar on his head by accident .', 'and he fell on the ground .', 'the jar broke open .', 'and the boy got out of the house .', 'and he got the dog .', 'the boy starts calling for the frog .', 'he looks in a hole while the dog looks in a beehive .', 'Some kind of like rats comes out of the hole .', 'and bees start swarming out of the beehive .', 'the beehive falls .', 'and out come the bees .', 'and the boy is looking in a tree hole .', 'the boy falls down because an owl fell out .', 'and the bees chase after the dog .', 'the boy stops running .', 'and he looks over a rock .', ""and he's POSTCLITIC holding on to what he thinks is a branch ."", ""and he's POSTCLITIC calling out the frog's POSTCLITIC name ."", 'A reindeer comes up .', ""it's POSTCLITIC not a branch ."", ""and the reindeer's POSTCLITIC mad ."", 'and he makes the boy fall over a cliff Also the dog .', 'the boy and the dog fall in the water .', 'all of a sudden the boy hears a croaking around the log .', 'and he looks around the log .', 'and there are two frogs .', ""he also notices that there's POSTCLITIC little frogs ."", 'the father frog lets him have one of his babies .', 'the boy waves .']"
English_Monolingual_Grade5,31332234.cha,101.98764146800914,2.561672845672846,"[116.14500000000001, 116.14500000000001, 116.14500000000001, 81.85500000000002, 100.00352941176472, 96.02461538461542, 109.04000000000002, 95.68818181818183, 103.04428571428575, 117.16000000000003, 117.16000000000003, 117.16000000000003, 110.055, 95.165, 103.04428571428575, 95.68818181818183, 108.025, 89.89642857142859, 80.67772727272727, 115.13000000000002, 99.265, 92.965, 118.17500000000001, 95.42, 86.70500000000001, 78.87285714285717, 116.14500000000001, 103.625, 100.24000000000002, 97.025, 92.965, 86.70500000000001, 92.965, 115.13000000000002, 102.045, 110.055]","[1.6849999999999998, 1.6849999999999998, 1.6849999999999998, 3.964333333333333, 3.2359999999999998, 3.333538461538461, 2.6719999999999997, 2.3899999999999997, 1.8259999999999998, 1.544, 1.544, 1.544, 2.5309999999999997, 3.1089999999999995, 3.0545714285714287, 3.171818181818182, 2.8129999999999997, 4.041571428571428, 4.722818181818182, 1.8259999999999998, 3.377, 3.042, 1.403, 3.0949999999999998, 4.828999999999999, 3.0545714285714287, 1.6849999999999998, 2.2489999999999997, 1.544, 1.403, 3.042, 3.1089999999999995, 1.9669999999999999, 1.8259999999999998, 1.6849999999999998, 2.5309999999999997]","['a boy just found a frog .', 'he put it in a jar .', 'and he had a pet dog .', 'when the boy and the dog were asleep the frog quietly escaped .', 'but when the boy and the dog woke up they were upset when the frog was gone .', 'the boy quickly got dressed while the dog was looking for the frog .', ""the dog his head was stuck in a jar in the frog's POSTCLITIC jar ."", 'the boy was calling out for the frog from his window .', 'the dog fell out of the window .', 'and the boy climbed down .', 'the dog smashed the glass .', 'and the boy was mad .', 'the boy went out of the house and down by the trees .', 'the dog saw a beehive and was sniffing the bees .', 'the boy was looking in a hole .', 'and the dog was jumping up and down at the beehive .', 'a mole came out of the hole and hit the boy in the nose .', 'the dog was climbing up the tree still trying to get to the beehive .', 'the boy was looking in a tree while the dog knocked the beehive down and the bees were starting to go everywhere .', 'an owl popped out of the tree .', 'and the boy fell on the ground while the dog was being chased by a lot of bees .', ""the owl was flying over the boy's POSTCLITIC head ."", 'so the boy ducked .', 'then the boy climbed up on a rock and was calling out for the frog again .', ""as it happened he got caught in a deer's POSTCLITIC antlers ."", 'the deer started running after the dog .', 'the deer made a quick pause .', 'and the boy and the dog fell over a hill .', 'they fell in the water .', 'the boy heard something .', 'he was telling the dog to be quiet .', 'they climbed over the log and were looking inside it .', 'they found a mother and a father frog .', 'they climbed on top of the log .', 'and then they saw their babies .', 'the boy and the dog took a frog and then went home .']"
